age,income,employment_length,dti,utilization,delinquencies,history_length,tx_30d_count,refund_rate_30d,active_days_30d,channel,region,product,default
29,111383.62418044425,18.0,0.26113821783032803,0.8143031422777955,0,1.6652427076052372,3615,0.14752768275016315,14,partner,NE,bnpl,1
58,21284.372130417833,5.0,0.15533393494006426,0.4014555835081842,0,16.37903275971817,3596,0.008536560251390353,14,partner,SE,bnpl,0
38,43603.22939375341,16.0,0.4590621338986982,0.38521417289779,0,7.829263161357291,1983,0.0315739571103472,14,paid_ads,W,bnpl,0
40,80098.910201614,10.0,0.16275796663508246,0.48630925013147064,0,4.214603577327806,3037,0.08036121778891739,3,partner,W,card,1
23,47951.86366596924,17.0,0.20294911709312183,0.7574186589962332,0,4.186389431538252,2141,0.07733467097915793,26,paid_ads,W,bnpl,0
47,16631.763487452154,10.0,0.26759641905855047,0.6691013387834909,0,3.514210033890802,2076,0.0044211284183244045,28,partner,SE,installment,0
32,91169.08731111797,6.0,0.3104834458267085,0.400481098350069,2,2.7658301992542893,1138,0.02730729486520121,14,paid_ads,W,installment,0
29,18937.7760716387,15.0,0.10399598653550046,0.10906098982646371,2,10.157173904352248,2162,0.004185320877475897,23,partner,W,installment,0
33,24381.780346589563,15.0,0.018195349829475276,0.3486359187901693,1,14.477912261319004,2674,0.033325088328719464,29,organic,SE,installment,0
50,71924.56280670155,15.0,0.4147424520335273,0.6955442203231407,0,2.8190370267520866,1101,0.05071857624425776,21,organic,NE,installment,0
41,27395.975818477324,11.0,0.16740645459357087,0.23426032146152853,0,3.0546415896711028,2191,0.15784151743423352,18,organic,SE,card,0
27,39026.95428993568,7.0,0.34670376884367493,0.6090072424354822,1,7.463897993924661,1475,0.06349347530615869,12,organic,W,bnpl,0
31,27247.22431003479,5.0,0.24986527861669933,0.690381350048578,0,20.339597211277848,670,0.017244947087051533,20,paid_ads,W,bnpl,0
50,45979.8490967753,13.0,0.015625424738198054,0.5314488606943775,0,15.001905234613549,347,0.00824051259944151,0,partner,NE,installment,0
34,80697.61092970047,1.0,0.24652274974309593,0.6642650168075457,0,6.746959727097459,4364,0.021883370665559804,17,paid_ads,NE,card,0
42,20146.74124569608,9.0,0.3982295860247723,0.4312582750395189,0,8.389785544532499,4026,0.035613597785474564,5,organic,SE,installment,1
44,50086.01949267848,16.0,0.14633126742932887,0.3681754371118143,1,6.304522267463287,1864,0.019511969053226153,21,partner,MW,bnpl,0
18,18755.33882572823,16.0,0.16157662672768958,0.3411010392626468,0,17.46213949270031,3231,0.11928132074606423,15,paid_ads,W,installment,0
49,126743.95229496881,7.0,0.15593240987304072,0.6884769196386852,0,13.737783183649682,292,0.2798958086105919,19,organic,W,card,1
27,27977.285239571716,20.0,0.3095347866040412,0.588516011101724,0,2.0941787064216926,3980,0.14732361168817573,8,organic,W,bnpl,0
32,58753.32512836981,10.0,0.4742123554039441,0.17947850822355696,1,6.618003514677205,3014,0.12484342110449423,2,partner,MW,installment,0
51,51350.809186420985,4.0,0.18471433622130895,0.5185061481221345,0,2.069024396020759,2655,0.006657631865716289,29,partner,MW,bnpl,0
50,47458.61659061831,5.0,0.1726656611311006,0.1937077237825394,2,13.373016882367912,997,0.06585094406839911,8,paid_ads,NE,bnpl,0
41,35608.27763175999,12.0,0.1250685929518406,0.12499339678935963,0,6.763296460235985,3494,0.05110237903821449,0,organic,MW,card,0
43,22367.79844762808,10.0,0.38255465621337564,0.4897550957499314,0,8.672517280465149,1712,0.013994365095537501,14,paid_ads,SE,bnpl,0
46,92671.2933244977,18.0,0.22487219948914736,0.5591495651861013,0,5.881060504889878,4204,0.04293938379824823,9,partner,NE,card,0
50,27675.108764325025,19.0,0.16805180649819174,0.28662162615812986,2,8.761148790833152,2165,0.06836097813193164,14,partner,W,card,0
52,41811.21103340251,14.0,0.07907225934926082,0.4706457481685137,2,0.9946695262089297,4015,0.06815236694599586,9,organic,MW,card,0
37,37298.96306622472,19.0,0.3302765582048197,0.5520951034291933,2,12.031354419612901,1944,0.04289235046373357,0,partner,MW,bnpl,0
29,72512.77374009677,0.0,0.4642365096929546,0.31055275062375703,1,13.142484994099496,4421,0.03935592820672212,28,organic,SE,installment,0
33,138297.8908136869,12.0,0.39782639303971346,0.6071107521976963,0,3.2105041197528013,3709,0.04625743447891537,21,paid_ads,MW,installment,0
37,31546.034310991035,8.0,0.17288339375307923,0.20994489923406096,1,10.179709016003335,1680,0.0846225218833624,20,organic,NE,card,0
35,47554.56118891565,2.0,0.17614481028818377,0.43492357878294646,0,5.539979569834397,2303,0.03248121702187203,8,paid_ads,NE,installment,1
26,75932.95346064042,6.0,0.06762075219157455,0.41862354145319264,1,3.7762119818389595,4946,0.09376386839515397,13,paid_ads,W,card,0
40,86298.60952611097,6.0,0.23430547112178157,0.7354637609964662,0,30.404118001987175,1791,0.02046490458276624,25,organic,NE,installment,0
20,41045.40170801412,18.0,0.17326937959823632,0.34137675830369557,0,5.684222672622376,3869,0.0830808856266218,11,paid_ads,SE,installment,0
37,41830.73061759501,2.0,0.16749754064313727,0.8081833646941161,1,4.0600177023453465,665,0.05166898721356903,6,partner,W,card,0
37,84262.99391448147,11.0,0.10548102666312738,0.1489548526013734,0,12.666923397819575,1304,0.009553736829761681,15,organic,MW,bnpl,0
37,17625.635708235506,19.0,0.25620666195631375,0.7493662249128175,0,4.92800384440073,203,0.04437542748875371,25,paid_ads,SE,installment,0
45,69967.99459900147,3.0,0.18236416812523332,0.35469358394314665,0,4.487153355851276,996,0.10363314142719326,20,partner,W,bnpl,0
43,29744.796850208524,10.0,0.08297561578634002,0.5619665975042688,0,21.594354740632596,4946,0.00591220552322807,15,paid_ads,MW,installment,1
58,47785.590533377996,10.0,0.17049003887482084,0.4144758919079763,0,8.360927546777612,723,0.0040249559007661485,12,paid_ads,NE,installment,0
31,45762.92428354585,6.0,0.282373348004834,0.1967839973463786,1,5.286529255411233,2859,0.025892280261603458,29,organic,W,bnpl,0
39,32742.77636398663,13.0,0.368603969677055,0.43222478749613436,1,0.3856888594384033,2994,0.001068084823618214,7,partner,W,bnpl,0
38,51813.31740146753,11.0,0.3038129320845626,0.5301687607365413,0,2.3384522376076817,1055,0.1286433565409031,6,organic,MW,installment,0
38,37086.306014990114,7.0,0.36637274446188256,0.22325198393432455,0,19.28633969516793,1381,0.07607727624998559,17,organic,W,bnpl,0
23,73564.02434628097,12.0,0.11580722488917337,0.1506211046774467,0,9.00435233328228,1164,0.10100855018748277,27,paid_ads,SE,bnpl,0
24,30234.40080028765,3.0,0.3927081882395055,0.3887957031056021,1,10.150705993592016,398,0.038049832183526346,25,partner,NE,bnpl,0
36,26287.98297552047,3.0,0.17863508219513008,0.16235902869076835,2,11.12367796876814,3878,0.021835953609663224,10,paid_ads,MW,installment,0
20,46884.605959646666,8.0,0.2290165820483334,0.25067317771181086,0,8.547017925352216,3661,0.03507868381152647,17,paid_ads,SE,bnpl,0
33,42772.764078800494,2.0,0.385749179099361,0.3020729719491007,1,6.813959275726386,806,0.02801084333695437,8,organic,SE,card,0
30,94418.25321936417,2.0,0.11286394488652152,0.6220629603446405,0,8.89206651418618,3342,0.05620685386497825,28,paid_ads,SE,installment,0
33,43789.00621930244,9.0,0.12955495839721362,0.4258992633154013,0,8.534524253189435,4871,0.07217818886101855,15,organic,W,bnpl,0
47,44326.40810019619,18.0,0.26053095996245473,0.3428926584666776,1,7.0360212260317025,3467,0.03129826129354077,14,organic,MW,bnpl,0
25,24233.044175661737,3.0,0.09434924329481573,0.5615425292039957,1,4.355004144077618,1917,0.2145362342955484,25,paid_ads,SE,bnpl,0
45,48835.842839936566,12.0,0.21940593655500382,0.5063272393102795,1,11.8857146685877,4406,0.05043172784336304,18,partner,SE,card,0
30,25057.88069551683,10.0,0.3384239536927653,0.498974492065724,0,6.47243127161646,1590,0.07725335487192336,22,paid_ads,NE,bnpl,0
32,40380.9898328833,1.0,0.024526631424838435,0.14268455173279843,0,7.847826708643502,4977,0.003401972855553541,25,organic,MW,installment,0
41,28043.14526734183,2.0,0.16485546802537035,0.2815953777421459,1,14.701023044049432,4330,0.13158500408130896,2,partner,NE,installment,0
33,57347.858860680666,13.0,0.1699410993642453,0.3388626043014112,0,11.218328095133222,545,0.11826044508600339,13,partner,W,bnpl,0
27,42005.561445237785,3.0,0.12637985889649686,0.4050827327999595,0,8.440633609574698,1042,0.04966223696829813,2,paid_ads,NE,bnpl,0
32,78833.08151636679,9.0,0.29972353380989225,0.17089610813998102,0,4.040119123405561,3846,0.04518680984163825,17,partner,SE,card,0
18,26850.825868580094,19.0,0.2632626432571616,0.37215782673118925,0,13.906821287123437,2599,0.13033103151456935,19,organic,NE,bnpl,0
40,45201.12688301334,4.0,0.03031595720999979,0.445919320511033,2,2.791537590409711,2984,0.14950806643978443,23,paid_ads,NE,bnpl,0
18,47186.137550790445,6.0,0.19082641293755614,0.8239099506358882,0,4.048431094635835,4992,0.12474643326410832,26,paid_ads,W,card,0
45,41079.400831898216,4.0,0.11429267205990389,0.44096937428906063,0,6.591566567941267,482,0.05104038971354037,17,partner,SE,card,1
42,75980.98767052914,4.0,0.15689378033033166,0.1301865707151345,0,5.69663352401881,3612,0.028527815546096215,23,organic,W,installment,0
52,42603.14290134878,0.0,0.11443268459831764,0.5587940888049544,1,8.310082410412361,4425,0.04106282669355913,15,organic,W,bnpl,1
58,26171.51344935405,20.0,0.20177604690792209,0.483732778697088,0,7.673388563077731,4647,0.041511206587599624,13,paid_ads,SE,installment,0
45,53886.526770040706,7.0,0.17761327194590265,0.43616579312024445,2,8.752811278248405,3083,0.00011430678169254775,9,organic,SE,card,1
30,107891.54697340485,19.0,0.14055032698958114,0.22881500370344207,1,14.026411416859567,4572,0.032833710764982864,5,paid_ads,NE,card,0
58,31340.20885002074,18.0,0.14389532715836995,0.5082024022696383,1,6.745062850770782,255,0.272253060501645,26,paid_ads,W,card,0
24,42550.16440960139,0.0,0.07053315174290735,0.49330411584548567,0,13.081145567850164,3725,0.1599295257744361,9,organic,NE,bnpl,0
18,48795.15549634469,7.0,0.19665071661963085,0.4633508303326332,0,10.393625256319472,4785,0.012389509740451379,29,organic,MW,card,0
55,70507.90822078558,15.0,0.22392161572118013,0.44806967701582007,1,0.6287045755275006,2221,0.03445137915965583,26,partner,NE,installment,0
42,64128.65077368378,15.0,0.27509546571035565,0.14431900055987926,0,16.783305166366354,1314,0.2238876263167454,12,paid_ads,W,bnpl,0
18,46891.75986948705,12.0,0.07257196932245169,0.6261477195507813,1,7.474989342355269,4560,0.05346698669268322,19,partner,W,installment,0
22,35761.71250853562,0.0,0.41678684663781695,0.3876194246078243,2,0.8621578448912214,2368,0.02004141496458139,19,paid_ads,W,bnpl,0
42,34868.34227623341,6.0,0.16952340094189913,0.6178370600663793,1,7.48922654233576,4092,0.01324641894813015,18,paid_ads,NE,bnpl,0
27,56088.142195219414,11.0,0.21033255821268682,0.6265965433889799,3,6.756229166752403,4580,0.10002446851092996,15,organic,SE,card,1
29,30903.7651566514,17.0,0.25027806566507305,0.3996455359808887,0,20.289562133139572,1028,0.010542761892163726,18,paid_ads,NE,bnpl,0
56,22135.831956004793,15.0,0.04690940886784614,0.5839839646283543,0,7.172627261600377,865,0.05698474788667075,13,paid_ads,SE,installment,0
57,39427.595617208965,14.0,0.15331283356145864,0.7644959067271138,1,7.537353619848705,1163,0.04677581424036035,22,partner,W,bnpl,0
37,34111.944684185204,18.0,0.27375329571867113,0.37074011184741823,2,11.539557212783693,276,0.20230329264296776,26,partner,MW,bnpl,0
34,36523.38378477549,5.0,0.22456633604907295,0.2440490047806278,2,23.20441546101468,9,0.07481557940862209,20,partner,MW,installment,0
45,57750.71665024659,7.0,0.08753750016868299,0.7940714124252717,0,7.4163757001116215,2820,0.01373126976575138,24,organic,SE,bnpl,0
30,46351.1002912734,9.0,0.6269667105120547,0.5635869444184397,0,5.550417760900256,263,0.08828310603163672,27,paid_ads,W,installment,0
18,39372.77717923068,4.0,0.47965332603959354,0.274203849905812,0,10.244004299783915,4058,0.02063594788899085,3,paid_ads,NE,bnpl,0
18,24441.88336786107,14.0,0.01544436976626746,0.3504929258233945,3,3.6029666936255076,3219,0.014329941677746831,24,paid_ads,NE,installment,0
35,36184.28543314964,7.0,0.07942065869142872,0.371502385992236,1,8.478613711655358,339,0.009153193119467743,24,paid_ads,MW,installment,0
45,19704.202414959604,16.0,0.2748402858733418,0.6378253465992534,0,2.035442406257673,16,0.08840558619445926,14,partner,SE,installment,0
36,30043.925851347733,3.0,0.11227692695881271,0.32296612351060483,1,16.60101278530996,1403,0.03498586913993242,26,paid_ads,MW,bnpl,0
44,29600.003534556672,6.0,0.25299405392723606,0.2633469407840334,0,1.97705649106629,3097,0.0317272635013107,30,partner,NE,bnpl,0
45,44520.242922761834,11.0,0.031218119358464247,0.4530934169417573,1,15.7272654178837,2169,0.042182278075323466,24,partner,SE,installment,0
50,45571.446105723095,11.0,0.09367037446197565,0.6514689201882959,1,2.451116503296069,4142,0.055924880081925865,17,partner,W,bnpl,0
38,39046.49114249969,1.0,0.025937982971968143,0.06647109786011574,1,3.582592464415057,4033,0.04111512355832214,18,partner,W,card,0
39,25049.40482263687,7.0,0.5099524423139399,0.8130076100366009,0,3.0215267851117034,4365,0.04323048498182274,23,organic,NE,bnpl,1
36,18718.458012160514,11.0,0.23811741765295635,0.3727796901698899,0,8.067242445931035,3087,0.06660947700751524,10,partner,NE,bnpl,0
33,86961.95722955186,10.0,0.1747077177841873,0.14019108770939762,1,1.379818561790616,1462,0.19183181875499933,23,partner,SE,bnpl,0
20,29027.612622785862,8.0,0.13493914571261797,0.45506659120086823,0,1.0289687769514764,2980,0.033685389936645445,30,partner,NE,bnpl,0
48,38360.10539528308,6.0,0.3767873018870933,0.4317087698319702,0,13.00782746271765,2160,0.03894522545547878,3,paid_ads,W,card,1
32,34829.37074171243,18.0,0.2655900343440843,0.6657670141929867,1,12.583986695999451,2685,0.025480077372202602,18,partner,NE,bnpl,0
32,68210.23788143267,4.0,0.2784115198364964,0.3647894292390451,0,2.9469360044098885,1177,0.07762706652796064,20,organic,NE,card,0
31,51306.91156992567,16.0,0.3819752807586654,0.16425435202431812,0,2.2408015445326512,1465,0.08405250946219386,21,paid_ads,W,installment,0
23,30991.118721974977,0.0,0.06497230362821657,0.3938230930344432,1,1.2424927694390375,2462,0.03732338852804618,20,paid_ads,NE,installment,0
35,57392.04989666837,2.0,0.2871468640427099,0.6824166301080709,1,26.214856708591235,4253,0.08632310526363052,0,paid_ads,NE,card,0
41,22549.84679162216,2.0,0.11857309461817807,0.615100670020494,1,2.2139873210572296,2723,0.07088522502484085,22,partner,W,card,0
29,42169.820096083546,19.0,0.27830272613404533,0.40793287600791767,1,4.231766115970026,707,0.045272082398159184,30,organic,SE,bnpl,0
46,9879.566791333762,14.0,0.18923979871186333,0.5229084188564541,1,13.01447555178894,5,0.16163606979999737,16,organic,NE,card,0
32,51879.183598263364,17.0,0.073659420136112,0.36222976901995796,0,6.741505108135654,2793,0.009218212793391047,1,partner,SE,bnpl,0
21,35869.14122917584,11.0,0.03393009705732622,0.46480831730701766,2,13.058491009337823,1958,0.016135775146909045,25,organic,NE,bnpl,0
50,39603.77146443625,16.0,0.016340449896164597,0.8497517850750618,0,8.185776559082177,3218,0.015825286293184877,4,partner,W,installment,1
38,81149.21501536874,3.0,0.3358767510216685,0.5189135799276285,1,17.914360572403286,1534,0.024994557724624437,0,paid_ads,MW,bnpl,1
45,30484.398979912086,6.0,0.263379868451156,0.630090402703808,0,6.762442455723214,3338,0.04986776943818526,25,partner,NE,installment,1
45,31149.516350991784,6.0,0.23119784709438873,0.7375016195461569,0,8.001447669219143,634,0.017009851845913505,10,organic,NE,installment,0
27,21070.278949702162,13.0,0.10015891705114698,0.27541709093630096,0,17.691214847418724,4260,0.023055790262057084,16,organic,NE,card,0
31,45419.544837819674,10.0,0.029672399020319668,0.7334122664306286,1,10.891630441963205,557,0.010405232508096038,0,partner,NE,installment,0
46,42859.67535864139,11.0,0.2542962163489308,0.2786754068162221,0,11.042844037930681,4183,0.08833032718538382,12,organic,SE,card,0
54,63833.83830534422,3.0,0.0645259538418222,0.36380901667316723,0,8.768715197922175,2511,0.0754028035306706,20,partner,MW,card,1
37,43566.968220327326,1.0,0.27233341956950147,0.5967402497911906,1,9.416740535223754,3609,0.042986137007048085,21,paid_ads,MW,bnpl,0
30,52426.301769294034,19.0,0.44085895958637517,0.15802568493432925,1,9.971625063627497,4257,0.01733321681465451,5,partner,W,card,0
53,57554.487080205625,16.0,0.13716175978614475,0.3121371502157403,0,9.151753793855445,648,0.013156669022097542,25,partner,NE,card,0
30,53146.98407413978,17.0,0.010577209236166283,0.042940034557446126,1,5.449558436860621,4606,0.09740694268063382,25,organic,MW,card,0
39,41536.54361042774,20.0,0.12317619750717078,0.7023427373253303,0,12.135974103116565,1160,0.04086500410720298,24,paid_ads,W,bnpl,0
32,58023.87780113552,9.0,0.4410045656930337,0.08291938796079174,1,10.614486224851992,4438,0.21562321913353016,17,paid_ads,NE,bnpl,1
39,61237.05101508802,6.0,0.1285181848691915,0.8246012912569766,0,23.868746036017352,1,0.00563987099797707,4,partner,W,bnpl,0
27,73228.04912067461,15.0,0.025526422326872206,0.0711359904178533,1,3.024322250710256,710,0.11125628294204695,24,paid_ads,MW,card,0
32,138675.19132824813,10.0,0.2109053874871039,0.2046082540878113,1,0.5626382179536233,3790,0.07222480398737595,21,partner,MW,bnpl,0
30,26917.335072565587,10.0,0.1674071658365879,0.5709075927232801,1,3.661477251129309,1058,0.0501699446945158,12,paid_ads,SE,card,0
43,57458.19948269339,16.0,0.38348944172269106,0.6905591453984763,0,4.658491072131781,3640,0.04298999148301544,20,paid_ads,SE,bnpl,0
38,44004.75302255002,12.0,0.26288670863299035,0.31997738389593994,0,9.675607332127719,29,0.043926540335437046,22,organic,MW,bnpl,0
45,49038.040858991226,19.0,0.10735526947053103,0.6103849664973738,1,27.333364632994392,729,0.02128043984677606,3,partner,MW,installment,0
28,64764.725235963684,13.0,0.27679737078033034,0.20329355731711038,1,7.3437379897103146,289,0.05483645308288052,7,partner,W,bnpl,0
34,49565.67403503387,0.0,0.25681382486169174,0.8820918227981558,1,18.807632163120804,4984,0.020617506049215344,28,paid_ads,NE,installment,0
42,26036.107022924472,6.0,0.23582881094735755,0.37195130841064267,0,2.2611549351274225,4118,0.0015907637381064488,27,partner,SE,card,0
45,34175.607203738364,12.0,0.11519657498964474,0.622073412037534,0,21.39109608294329,548,0.23876245778132407,25,partner,MW,card,0
22,59069.37749800007,13.0,0.16912598840665066,0.2416119804372129,0,1.3121225411197879,3669,0.0923275927523929,3,paid_ads,NE,installment,0
39,30098.2457860298,14.0,0.2725591408857141,0.40915514168120315,1,8.893393984689675,2449,0.03843615402816533,17,organic,NE,installment,0
28,25563.510736687836,5.0,0.279162131364795,0.46993680078373956,1,4.692301459330729,4750,0.1359850996315184,5,paid_ads,SE,bnpl,0
45,38106.132568750574,12.0,0.18215916727104964,0.35487122510294294,1,12.891178175828195,4677,0.054349612233724004,8,partner,NE,bnpl,1
55,21531.76480467216,12.0,0.3276902343045409,0.1920232639599855,0,10.662159859277866,1778,0.05213659485608066,24,paid_ads,SE,card,0
18,30299.85115958877,7.0,0.1949406730890259,0.450848227553759,0,5.5940439961058015,1045,0.07493091031312549,26,organic,MW,installment,0
29,116941.60095882879,13.0,0.41899628886783974,0.34983516399535863,0,4.526722603318765,3050,0.14374575099958642,28,organic,MW,bnpl,0
39,33745.21121603026,10.0,0.19741701491851152,0.8103701697562175,0,3.906226170912312,1500,0.058300327197321054,27,partner,MW,installment,0
36,53711.69302543216,20.0,0.2124944129643566,0.5113072095279334,2,13.239270748053663,4330,0.07702578215468164,11,partner,MW,bnpl,0
45,29361.663101621238,7.0,0.25970400982574976,0.08959874623970279,0,5.065674879471932,976,0.008614868550910948,15,paid_ads,MW,installment,0
37,60754.15827777312,2.0,0.03857749439970512,0.7066798424213827,1,4.648863874330708,1430,0.029258335442483466,28,partner,MW,card,0
31,38900.01615062613,19.0,0.3799640138656308,0.6618127603660683,2,9.136777420912559,2503,0.11674829146730333,28,partner,NE,installment,0
26,65847.27714975242,8.0,0.1862007001664121,0.4962829406774545,0,1.2897199254171297,3396,0.01872099383118645,8,organic,NE,bnpl,0
24,37743.975602280254,16.0,0.054901347469976075,0.2481038981830796,0,5.956627303889192,2519,0.058442350075574294,22,organic,W,card,0
29,35101.299078115015,16.0,0.11427164681458508,0.26504404031540685,0,6.155897292700999,3524,0.003318827375604768,15,organic,W,card,0
30,41110.45421797049,12.0,0.11785281297653707,0.3185576439740014,0,12.250562987495181,105,0.1226050743598794,5,paid_ads,W,bnpl,0
40,44454.283948779834,5.0,0.2121817967838836,0.5059570059347309,2,9.087872633252173,3367,0.007830547198748998,18,partner,MW,bnpl,0
34,49724.72768333465,7.0,0.32795223303346366,0.515144231899951,0,17.56180318223677,3935,0.000121083912266771,23,organic,SE,bnpl,0
29,31339.52510867068,10.0,0.07832049473480157,0.38404876920819875,2,5.422563768168324,2845,0.05537449247033952,8,organic,MW,installment,0
26,28303.968080263352,4.0,0.2856050162354873,0.6553429322990115,1,2.0949609826137463,151,0.005496440069655994,18,organic,MW,bnpl,0
29,21877.51109167428,0.0,0.0757003670628361,0.33530184439175775,1,6.236455025752279,4481,0.013946746568033169,30,organic,W,installment,0
30,33066.6892677043,5.0,0.3487761521119721,0.284193083067109,0,6.215716324355996,1461,0.04914343201360743,11,paid_ads,NE,installment,0
29,19033.773654962242,14.0,0.09558571157210219,0.6800104799052089,0,4.771868922980199,3156,0.031214352004021288,20,partner,W,installment,0
43,23389.80985108009,8.0,0.06345747629651546,0.33139597864994963,0,17.266203312370404,583,0.03813595657148396,3,organic,SE,card,0
50,39285.829307449756,11.0,0.08064017789720594,0.17096979057640227,0,28.27226047574176,3923,0.002708213740656029,27,paid_ads,MW,card,0
24,59401.08328136891,8.0,0.1665668944511393,0.2346999013461911,0,2.4998419437095905,4413,0.07084413459005943,26,organic,NE,installment,1
47,37451.95070585328,18.0,0.20177466419743847,0.18889382594387152,0,1.2521456873960572,983,0.008981363082023502,25,paid_ads,NE,bnpl,0
43,120083.61797249355,5.0,0.25409534909535986,0.5261346604736278,0,0.4723639002150849,904,0.012723775638957331,18,paid_ads,MW,bnpl,0
38,51624.55100470657,8.0,0.013069360084779894,0.6779693106003774,1,4.514498096080161,4262,0.01346513218682312,28,paid_ads,NE,bnpl,0
51,49106.45723897787,5.0,0.049046920456586054,0.2448454079588055,3,7.610134020847855,1449,0.12078233640838049,8,partner,W,card,0
34,25186.844679013455,18.0,0.3011899160754223,0.4335393890557139,0,6.599830824303531,4323,0.0193166878954354,9,paid_ads,NE,card,0
40,59324.481192133644,11.0,0.31720449319616784,0.5212738594768295,1,3.220079677534076,3547,0.08313054958684561,18,organic,MW,installment,0
37,59171.70950838699,18.0,0.21879200299785478,0.5545649079613141,0,2.0833043781738256,117,0.03882453697007338,4,organic,W,bnpl,0
36,27615.070445877827,16.0,0.2391497518294136,0.43060537568654217,0,11.782724793088526,186,0.018785025782345748,30,organic,NE,installment,0
41,45239.13342860977,12.0,0.3382254730105927,0.607993476458096,2,6.171318269030659,412,0.023458919740200097,28,organic,MW,bnpl,0
36,95316.94315861502,5.0,0.019204746962821324,0.35091721484607974,2,5.711268194874854,781,0.13296399238293408,11,partner,MW,card,0
41,50543.729404058366,8.0,0.07087282980906993,0.41972523836953934,0,7.040827416974683,4092,0.10907345948836152,23,organic,NE,card,0
29,67845.45616605644,17.0,0.16627876276963172,0.8316461765686085,0,8.098226601396673,3816,0.009604152365279435,25,partner,MW,bnpl,0
30,37455.18316347121,8.0,0.21949881377234837,0.42477176745306194,1,8.347020794161825,4041,0.005346504676355318,27,partner,W,bnpl,0
29,18442.678041594532,12.0,0.046061365282709495,0.5867634771115291,0,9.035429655956822,1493,0.023884682414628423,23,organic,MW,bnpl,0
32,56421.59290504429,2.0,0.30025095296802506,0.46825263478204954,0,2.8235980768206077,877,0.29518564514647533,12,organic,NE,card,0
46,40991.612774573194,9.0,0.2299272470963683,0.4039803251712805,0,8.443170041357893,4931,0.0007128020353511789,16,organic,SE,installment,0
31,50043.52456790942,13.0,0.0726554920260326,0.3379004238494831,0,5.285634499157373,1575,0.1553207349442368,16,paid_ads,SE,installment,1
43,45423.024046926126,15.0,0.14016841039755665,0.22369069122593246,1,4.264542212711307,1936,0.020649784780720822,15,partner,MW,installment,1
39,29947.381084050903,19.0,0.24841675780530667,0.8234356934933439,0,5.257872216592899,332,0.040729165314972886,14,organic,NE,installment,1
32,45789.421876211876,4.0,0.3162972655805488,0.5708448955734063,0,6.7474334556200235,1172,0.11675793946205087,27,partner,NE,bnpl,0
49,32292.06654506096,1.0,0.1563568081001442,0.35338563177889265,1,13.161863742769999,4133,0.05955350956861515,24,partner,MW,installment,0
43,26508.21441352753,12.0,0.3379131778535148,0.49317089628225746,1,9.379702002278638,1221,0.03520611075400089,26,partner,NE,card,0
36,65597.54514588305,0.0,0.16770283729950963,0.4313352196822348,1,7.9365286550671135,3883,0.001307216611855649,12,paid_ads,MW,installment,1
35,29068.573437150422,14.0,0.18848742128887377,0.09833641270739349,0,6.948122068167885,4319,0.001708620143443143,29,paid_ads,W,installment,0
37,41190.57182926501,18.0,0.04505328334877121,0.8241996598937278,0,5.320367515504971,778,0.09000365191594771,16,partner,SE,installment,0
21,28445.429215771495,20.0,0.12767467984079894,0.44119849068571865,1,19.65610440227849,2033,0.08538813667501997,9,paid_ads,NE,card,0
28,91401.31358764764,4.0,0.13971976811950101,0.5631901360919273,0,11.440237798830173,4706,0.22975908654278887,22,paid_ads,W,installment,1
41,56660.09732606872,10.0,0.20811013561543557,0.7712550496692531,1,7.866964187024799,3919,0.016269092175026055,13,paid_ads,MW,installment,0
20,26977.019855310547,6.0,0.23353360655208727,0.10950680127301755,2,5.090645756107755,689,0.0070378276433122455,4,paid_ads,NE,bnpl,0
29,44485.69236468034,12.0,0.1972266032596403,0.7351663799490574,1,2.7687427663000372,3309,0.009875187516687678,7,organic,W,bnpl,0
32,44897.63144688562,11.0,0.20321693878198302,0.35227770845767736,3,8.92291808321933,1131,0.04678803527109036,10,paid_ads,SE,card,0
65,46796.735965618915,13.0,0.04389685188408274,0.41897599222360177,0,9.363840997399981,4201,0.06157369163707074,23,partner,NE,bnpl,0
43,32553.906389407977,12.0,0.05634076864483006,0.2573175110636917,0,2.5870899015618534,3142,0.08307456116825973,18,organic,SE,bnpl,1
47,31675.37172118166,2.0,0.41757301139755587,0.32054890723335466,0,5.251840154531033,2346,0.02614151592256905,5,organic,SE,bnpl,0
28,92930.68166053406,3.0,0.384459531219674,0.34119879007433457,0,1.509829491750993,1229,0.10343230609413875,14,paid_ads,SE,installment,0
40,28335.498763749558,19.0,0.10617233623315925,0.5595907277697848,0,15.70198432110176,4100,0.059755353543698486,16,organic,MW,bnpl,1
18,26328.19512723509,19.0,0.16047003260447695,0.29175315355924597,0,12.45013399298988,2134,0.11487301160533238,21,organic,MW,bnpl,0
33,17801.92021836864,14.0,0.28495123306514925,0.5258478920691103,0,11.679081477239698,2382,0.03168204772993699,12,paid_ads,W,installment,0
41,39072.48630101172,11.0,0.10985117012628083,0.6736691423977489,1,1.4218270451518606,530,0.029473392717230686,25,partner,MW,installment,1
22,23275.497886645957,8.0,0.21125131488092963,0.35392367993016505,1,3.8152690468144055,3768,0.1107543355828522,14,paid_ads,NE,installment,0
40,133110.68176076617,9.0,0.3565190797790558,0.5378266970934598,0,6.371764309527101,51,0.10544771480702629,4,organic,MW,bnpl,0
41,22453.999550502875,1.0,0.4026906253998666,0.26472497876961254,0,6.192022053185764,1875,0.006245279571648079,15,partner,NE,card,0
